,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
784,8773594,MAG,20,98802,47.0,3.0,,,35677,43945,19180,0 days 02:25:10.441000,0 days 02:25:54.386000,0 days 02:26:13.566000,274.0,298.0,255.0,297.0,False,HARD,16.0,True,Haas F1 Team,0 days 02:24:34.792000,2023-09-24 06:25:36.201,1,15.0,False,,False,True
785,8876278,MAG,20,102684,48.0,3.0,,,35771,43906,23007,0 days 02:26:49.337000,0 days 02:27:33.243000,0 days 02:27:56.250000,275.0,298.0,245.0,296.0,False,HARD,17.0,True,Haas F1 Team,0 days 02:26:13.594000,2023-09-24 06:27:15.003,1,15.0,False,,False,True
786,8975717,MAG,20,99439,49.0,3.0,,,36353,44011,19075,0 days 02:28:32.603000,0 days 02:29:16.614000,0 days 02:29:35.689000,276.0,300.0,255.0,301.0,False,HARD,18.0,True,Haas F1 Team,0 days 02:27:56.278000,2023-09-24 06:28:57.687,1,15.0,False,,False,True
787,9074617,MAG,20,98900,50.0,3.0,,,35844,44048,19008,0 days 02:30:11.533000,0 days 02:30:55.581000,0 days 02:31:14.589000,274.0,299.0,256.0,295.0,False,HARD,19.0,True,Haas F1 Team,0 days 02:29:35.717000,2023-09-24 06:30:37.126,1,15.0,False,,False,True
788,9173509,MAG,20,98892,51.0,3.0,,,35833,43955,19104,0 days 02:31:50.422000,0 days 02:32:34.377000,0 days 02:32:53.481000,,298.0,256.0,295.0,False,HARD,20.0,True,Haas F1 Team,0 days 02:31:14.617000,2023-09-24 06:32:16.026,1,15.0,False,,False,True
789,9272137,MAG,20,98628,52.0,3.0,,,35726,43847,19055,0 days 02:33:29.207000,0 days 02:34:13.054000,0 days 02:34:32.109000,,297.0,254.0,297.0,False,HARD,21.0,True,Haas F1 Team,0 days 02:32:53.509000,2023-09-24 06:33:54.918,1,15.0,False,,False,True
790,3930067,ALB,23,145855,1.0,1.0,,0 days 01:05:28.529000,-1,71816,29713,,0 days 01:05:00.280000,0 days 01:05:30.092000,273.0,142.0,,184.0,False,MEDIUM,1.0,True,Williams,0 days 01:03:03.844000,2023-09-24 05:04:05.253,124,17.0,False,,False,False
791,4097031,ALB,23,-1,2.0,2.0,0 days 01:06:18.497000,,92612,48043,26277,0 days 01:07:02.637000,0 days 01:07:50.855000,0 days 01:08:17.011000,256.0,287.0,206.0,206.0,False,MEDIUM,1.0,True,Williams,0 days 01:05:30.067000,2023-09-24 05:06:31.476,4,19.0,False,,False,False
792,4262035,ALB,23,-1,3.0,2.0,,,62948,70342,31802,0 days 01:09:19.900000,0 days 01:10:30.243000,0 days 01:11:01.961000,250.0,247.0,127.0,223.0,False,MEDIUM,2.0,True,Williams,0 days 01:08:17.031000,2023-09-24 05:09:18.440,4,17.0,False,,False,False
793,4418386,ALB,23,-1,4.0,2.0,,,54786,61908,39613,0 days 01:11:56.897000,0 days 01:12:58.709000,0 days 01:13:38.411000,140.0,98.0,256.0,57.0,False,MEDIUM,3.0,True,Williams,0 days 01:11:02.035000,2023-09-24 05:12:03.444,41,17.0,False,,False,False
794,4519822,ALB,23,101436,5.0,2.0,,,36376,44831,20229,0 days 01:14:14.688000,0 days 01:14:59.519000,0 days 01:15:19.748000,277.0,304.0,254.0,263.0,True,MEDIUM,4.0,True,Williams,0 days 01:13:38.386000,2023-09-24 05:14:39.795,1,18.0,False,,False,True
795,4621095,ALB,23,101273,6.0,2.0,,,36694,44862,19717,0 days 01:15:56.442000,0 days 01:16:41.304000,0 days 01:17:01.021000,269.0,305.0,255.0,281.0,True,MEDIUM,5.0,True,Williams,0 days 01:15:19.822000,2023-09-24 05:16:21.231,1,18.0,False,,False,True
796,4721999,ALB,23,100904,7.0,2.0,,,36727,44747,19430,0 days 01:17:37.748000,0 days 01:18:22.495000,0 days 01:18:41.925000,271.0,305.0,255.0,289.0,True,MEDIUM,6.0,True,Williams,0 days 01:17:01.095000,2023-09-24 05:18:02.504,1,18.0,False,,False,True
797,4823167,ALB,23,101168,8.0,2.0,,,36710,45048,19410,0 days 01:19:18.635000,0 days 01:20:03.683000,0 days 01:20:23.093000,270.0,303.0,254.0,287.0,False,MEDIUM,7.0,True,Williams,0 days 01:18:41.999000,2023-09-24 05:19:43.408,1,18.0,False,,False,True
798,4923931,ALB,23,100764,9.0,2.0,,,36753,44742,19269,0 days 01:20:59.846000,0 days 01:21:44.588000,0 days 01:22:03.857000,,304.0,256.0,287.0,True,MEDIUM,8.0,True,Williams,0 days 01:20:23.167000,2023-09-24 05:21:24.576,1,17.0,False,,False,True
799,5024381,ALB,23,100450,10.0,2.0,,,36417,44731,19302,0 days 01:22:40.274000,0 days 01:23:25.005000,0 days 01:23:44.307000,275.0,305.0,253.0,292.0,True,MEDIUM,9.0,True,Williams,0 days 01:22:03.931000,2023-09-24 05:23:05.340,1,15.0,False,,False,True
800,5125521,ALB,23,101140,11.0,2.0,,,36525,45179,19436,0 days 01:24:20.832000,0 days 01:25:06.011000,0 days 01:25:25.447000,273.0,304.0,251.0,292.0,False,MEDIUM,10.0,True,Williams,0 days 01:23:44.381000,2023-09-24 05:24:45.790,1,14.0,False,,False,True
801,5227801,ALB,23,102280,12.0,2.0,,,36797,45904,19579,0 days 01:26:02.244000,0 days 01:26:48.148000,0 days 01:27:07.727000,275.0,303.0,252.0,283.0,False,MEDIUM,11.0,True,Williams,0 days 01:25:25.521000,2023-09-24 05:26:26.930,12,11.0,False,,False,True
802,5338705,ALB,23,110904,13.0,2.0,,0 days 01:28:57.332000,37205,45856,27843,0 days 01:27:44.932000,0 days 01:28:30.788000,0 days 01:28:58.631000,,304.0,,241.0,False,MEDIUM,12.0,True,Williams,0 days 01:27:07.801000,2023-09-24 05:28:09.210,16,12.0,False,,False,False
803,5487023,ALB,23,148318,14.0,3.0,0 days 01:29:49.441000,,85475,43786,19057,0 days 01:30:24.106000,0 days 01:31:07.892000,0 days 01:31:26.949000,278.0,302.0,255.0,283.0,False,SOFT,1.0,True,Williams,0 days 01:28:58.705000,2023-09-24 05:30:00.114,671,17.0,False,,False,False
804,5586208,ALB,23,99185,15.0,3.0,,,36027,44128,19030,0 days 01:32:02.976000,0 days 01:32:47.104000,0 days 01:33:06.134000,275.0,302.0,254.0,288.0,True,SOFT,2.0,True,Williams,0 days 01:31:27.023000,2023-09-24 05:32:28.432,1,17.0,False,,False,True
805,5685757,ALB,23,99549,16.0,3.0,,,36208,44183,19158,0 days 01:33:42.342000,0 days 01:34:26.525000,0 days 01:34:45.683000,,302.0,254.0,287.0,False,SOFT,3.0,True,Williams,0 days 01:33:06.208000,2023-09-24 05:34:07.617,1,17.0,False,,False,True
806,5785687,ALB,23,99930,17.0,3.0,,,36482,44197,19251,0 days 01:35:22.165000,0 days 01:36:06.362000,0 days 01:36:25.613000,276.0,302.0,254.0,284.0,False,SOFT,4.0,True,Williams,0 days 01:34:45.757000,2023-09-24 05:35:47.166,1,17.0,False,,False,True
807,5886026,ALB,23,100339,18.0,3.0,,,36765,44099,19475,0 days 01:37:02.378000,0 days 01:37:46.477000,0 days 01:38:05.952000,,302.0,252.0,279.0,False,SOFT,5.0,True,Williams,0 days 01:36:25.687000,2023-09-24 05:37:27.096,1,17.0,False,,False,True
808,5985898,ALB,23,99872,19.0,3.0,,,36478,44277,19117,0 days 01:38:42.430000,0 days 01:39:26.707000,0 days 01:39:45.824000,278.0,303.0,255.0,294.0,False,SOFT,6.0,True,Williams,0 days 01:38:06.026000,2023-09-24 05:39:07.435,1,17.0,False,,False,True
809,6085996,ALB,23,100098,20.0,3.0,,,36626,44206,19266,0 days 01:40:22.450000,0 days 01:41:06.656000,0 days 01:41:25.922000,277.0,303.0,254.0,284.0,False,SOFT,7.0,True,Williams,0 days 01:39:45.898000,2023-09-24 05:40:47.307,1,17.0,False,,False,True
810,6186417,ALB,23,100421,21.0,3.0,,,36645,44410,19366,0 days 01:42:02.567000,0 days 01:42:46.977000,0 days 01:43:06.343000,,302.0,253.0,288.0,False,SOFT,8.0,True,Williams,0 days 01:41:25.996000,2023-09-24 05:42:27.405,1,16.0,True,TRACK LIMITS AT TURN 14 LAP 21 ,False,True
811,6286488,ALB,23,100071,22.0,3.0,,,36890,44071,19110,0 days 01:43:43.233000,0 days 01:44:27.304000,0 days 01:44:46.414000,276.0,304.0,254.0,292.0,False,SOFT,9.0,True,Williams,0 days 01:43:06.417000,2023-09-24 05:44:07.826,1,16.0,False,,False,True
812,6386407,ALB,23,99919,23.0,3.0,,,36604,44123,19192,0 days 01:45:23.018000,0 days 01:46:07.141000,0 days 01:46:26.333000,277.0,304.0,254.0,293.0,False,SOFT,10.0,True,Williams,0 days 01:44:46.488000,2023-09-24 05:45:47.897,1,16.0,False,,False,True
813,6486554,ALB,23,100147,24.0,3.0,,,36749,44245,19153,0 days 01:47:03.082000,0 days 01:47:47.327000,0 days 01:48:06.480000,278.0,303.0,254.0,294.0,False,SOFT,11.0,True,Williams,0 days 01:46:26.407000,2023-09-24 05:47:27.816,1,16.0,False,,False,True
814,6586840,ALB,23,100286,25.0,3.0,,,36825,44188,19273,0 days 01:48:43.305000,0 days 01:49:27.493000,0 days 01:49:46.766000,,302.0,254.0,289.0,False,SOFT,12.0,True,Williams,0 days 01:48:06.554000,2023-09-24 05:49:07.963,1,16.0,False,,False,True
815,6695277,ALB,23,108437,26.0,3.0,,0 days 01:51:33.840000,36835,44345,27257,0 days 01:50:23.601000,0 days 01:51:07.946000,0 days 01:51:35.203000,,266.0,,214.0,False,SOFT,13.0,True,Williams,0 days 01:49:46.840000,2023-09-24 05:50:48.249,1,16.0,False,,False,False
816,3928922,SAR,2,144824,1.0,1.0,0 days 01:03:12.844000,,-1,70508,27853,,0 days 01:05:01.170000,0 days 01:05:28.920000,276.0,157.0,209.0,157.0,False,MEDIUM,1.0,True,Williams,0 days 01:03:03.844000,2023-09-24 05:04:05.253,124,16.0,False,,False,False
817,4091638,SAR,2,-1,2.0,1.0,,0 days 01:08:10.292000,64538,67890,30234,0 days 01:06:33.512000,0 days 01:07:41.496000,0 days 01:08:11.979000,245.0,198.0,,117.0,False,MEDIUM,2.0,True,Williams,0 days 01:05:28.922000,2023-09-24 05:06:30.331,4,17.0,False,,False,False
818,4264524,SAR,2,-1,3.0,2.0,0 days 01:08:42.948000,,74785,66489,31608,0 days 01:09:26.431000,0 days 01:10:32.914000,0 days 01:11:04.570000,249.0,233.0,124.0,202.0,False,MEDIUM,3.0,False,Williams,0 days 01:08:11.638000,2023-09-24 05:09:13.047,4,19.0,False,,False,False
819,4419585,SAR,2,-1,4.0,2.0,,,54470,61658,38962,0 days 01:11:59.147000,0 days 01:13:00.646000,0 days 01:13:39.739000,182.0,102.0,257.0,62.0,False,MEDIUM,4.0,False,Williams,0 days 01:11:04.524000,2023-09-24 05:12:05.933,41,19.0,False,,False,False
820,4524546,SAR,2,104961,5.0,2.0,,0 days 01:15:23.222000,35973,46710,22278,0 days 01:14:15.556000,0 days 01:15:02.266000,0 days 01:15:24.544000,280.0,303.0,,260.0,False,MEDIUM,5.0,False,Williams,0 days 01:13:39.585000,2023-09-24 05:14:40.994,1,19.0,False,,False,False
821,4663988,SAR,2,139442,6.0,3.0,0 days 01:16:07.018000,,76650,43930,18862,0 days 01:16:41.194000,0 days 01:17:25.124000,0 days 01:17:43.986000,276.0,301.0,255.0,295.0,False,MEDIUM,1.0,True,Williams,0 days 01:15:24.546000,2023-09-24 05:16:25.955,1,20.0,False,,False,False
822,4762836,SAR,2,98848,7.0,3.0,,,35655,44089,19104,0 days 01:18:19.641000,0 days 01:19:03.730000,0 days 01:19:22.834000,277.0,300.0,254.0,294.0,True,MEDIUM,2.0,True,Williams,0 days 01:17:43.988000,2023-09-24 05:18:45.397,1,19.0,False,,False,True
823,4862557,SAR,2,99721,8.0,3.0,,,35996,44379,19346,0 days 01:19:58.830000,0 days 01:20:43.209000,0 days 01:21:02.555000,276.0,300.0,254.0,287.0,False,MEDIUM,3.0,True,Williams,0 days 01:19:22.836000,2023-09-24 05:20:24.245,1,19.0,False,,False,True
824,4962874,SAR,2,100317,9.0,3.0,,,36406,44530,19381,0 days 01:21:38.961000,0 days 01:22:23.491000,0 days 01:22:42.872000,275.0,301.0,253.0,291.0,False,MEDIUM,4.0,True,Williams,0 days 01:21:02.557000,2023-09-24 05:22:03.966,1,19.0,False,,False,True
825,5063493,SAR,2,100619,10.0,3.0,,,36619,44737,19263,0 days 01:23:19.491000,0 days 01:24:04.228000,0 days 01:24:23.491000,278.0,301.0,254.0,289.0,False,MEDIUM,5.0,True,Williams,0 days 01:22:42.874000,2023-09-24 05:23:44.283,1,19.0,False,,False,True
826,5164556,SAR,2,101063,11.0,3.0,,,36911,44971,19181,0 days 01:25:00.402000,0 days 01:25:45.373000,0 days 01:26:04.554000,276.0,302.0,254.0,296.0,False,MEDIUM,6.0,True,Williams,0 days 01:24:23.493000,2023-09-24 05:25:24.902,1,19.0,False,,False,True
827,5265272,SAR,2,100716,12.0,3.0,,,36544,44919,19253,0 days 01:26:41.098000,0 days 01:27:26.017000,0 days 01:27:45.270000,277.0,303.0,254.0,297.0,False,MEDIUM,7.0,True,Williams,0 days 01:26:04.556000,2023-09-24 05:27:05.965,12,19.0,False,,False,True
828,5384849,SAR,2,119577,13.0,3.0,,,37094,57545,24938,0 days 01:28:22.364000,0 days 01:29:19.909000,0 days 01:29:44.847000,,142.0,178.0,242.0,False,MEDIUM,8.0,True,Williams,0 days 01:27:45.272000,2023-09-24 05:28:46.681,167,18.0,False,,False,False
829,5489020,SAR,2,104171,14.0,3.0,,,40438,44524,19209,0 days 01:30:25.285000,0 days 01:31:09.809000,0 days 01:31:29.018000,279.0,304.0,256.0,303.0,False,MEDIUM,9.0,True,Williams,0 days 01:29:44.849000,2023-09-24 05:30:46.258,71,18.0,False,,False,False
830,5589873,SAR,2,100853,15.0,3.0,,,36765,44804,19284,0 days 01:32:05.783000,0 days 01:32:50.587000,0 days 01:33:09.871000,277.0,304.0,254.0,298.0,False,MEDIUM,10.0,True,Williams,0 days 01:31:29.020000,2023-09-24 05:32:30.429,1,18.0,False,,False,True
831,5690345,SAR,2,100472,16.0,3.0,,,36658,44709,19105,0 days 01:33:46.529000,0 days 01:34:31.238000,0 days 01:34:50.343000,,304.0,255.0,301.0,False,MEDIUM,11.0,True,Williams,0 days 01:33:09.873000,2023-09-24 05:34:11.282,1,18.0,False,,False,True
832,5791091,SAR,2,100746,17.0,3.0,,,36761,44530,19455,0 days 01:35:27.104000,0 days 01:36:11.634000,0 days 01:36:31.089000,278.0,304.0,254.0,302.0,False,MEDIUM,12.0,True,Williams,0 days 01:34:50.345000,2023-09-24 05:35:51.754,1,18.0,False,,False,True
833,5891659,SAR,2,100568,18.0,3.0,,,36475,44723,19370,0 days 01:37:07.564000,0 days 01:37:52.287000,0 days 01:38:11.657000,,304.0,254.0,304.0,False,MEDIUM,13.0,True,Williams,0 days 01:36:31.091000,2023-09-24 05:37:32.500,1,18.0,False,,False,True
834,5992122,SAR,2,100463,19.0,3.0,,,36507,44784,19172,0 days 01:38:48.164000,0 days 01:39:32.948000,0 days 01:39:52.120000,279.0,305.0,255.0,304.0,False,MEDIUM,14.0,True,Williams,0 days 01:38:11.659000,2023-09-24 05:39:13.068,1,18.0,False,,False,True
835,6093290,SAR,2,101168,20.0,3.0,,,36632,44879,19657,0 days 01:40:28.752000,0 days 01:41:13.631000,0 days 01:41:33.288000,277.0,304.0,254.0,303.0,False,MEDIUM,15.0,True,Williams,0 days 01:39:52.122000,2023-09-24 05:40:53.531,1,18.0,False,,False,True
836,6196661,SAR,2,103371,21.0,3.0,,0 days 01:43:15.364000,36434,44872,22065,0 days 01:42:09.722000,0 days 01:42:54.594000,0 days 01:43:16.659000,278.0,303.0,,303.0,False,MEDIUM,16.0,True,Williams,0 days 01:41:33.290000,2023-09-24 05:42:34.699,1,17.0,False,,False,False
837,6333700,SAR,2,137039,22.0,4.0,0 days 01:43:50.457000,0 days 01:45:32.408000,69886,44312,22841,0 days 01:44:26.545000,0 days 01:45:10.857000,0 days 01:45:33.698000,280.0,304.0,,304.0,False,HARD,1.0,True,Williams,0 days 01:43:16.661000,2023-09-24 05:44:18.070,1,17.0,False,,False,False
838,3923704,STR,18,139493,1.0,1.0,,,-1,68163,29776,,0 days 01:04:53.858000,0 days 01:05:23.717000,273.0,195.0,158.0,152.0,False,SOFT,1.0,True,Aston Martin,0 days 01:03:03.844000,2023-09-24 05:04:05.253,124,12.0,False,,False,False
839,4085486,STR,18,-1,2.0,1.0,,,61006,70787,29983,0 days 01:06:24.669000,0 days 01:07:35.433000,0 days 01:08:05.480000,206.0,237.0,195.0,107.0,False,SOFT,2.0,True,Aston Martin,0 days 01:05:23.704000,2023-09-24 05:06:25.113,4,12.0,False,,False,False
840,4253968,STR,18,-1,3.0,1.0,,,64338,72336,31869,0 days 01:09:09.760000,0 days 01:10:22.133000,0 days 01:10:53.898000,205.0,255.0,153.0,176.0,False,SOFT,3.0,True,Aston Martin,0 days 01:08:05.486000,2023-09-24 05:09:06.895,4,11.0,False,,False,False
841,4415264,STR,18,-1,4.0,1.0,,,56428,62062,42766,0 days 01:11:50.382000,0 days 01:12:52.459000,0 days 01:13:35.302000,130.0,87.0,253.0,68.0,False,SOFT,4.0,True,Aston Martin,0 days 01:10:53.968000,2023-09-24 05:11:55.377,41,11.0,False,,False,False
842,4515643,STR,18,100379,5.0,1.0,,,36486,44540,19353,0 days 01:14:11.680000,0 days 01:14:56.220000,0 days 01:15:15.573000,273.0,297.0,253.0,301.0,True,SOFT,5.0,True,Aston Martin,0 days 01:13:35.264000,2023-09-24 05:14:36.673,1,11.0,False,,False,True
843,4615492,STR,18,99849,6.0,1.0,,,36276,44367,19206,0 days 01:15:51.849000,0 days 01:16:36.216000,0 days 01:16:55.422000,266.0,300.0,251.0,297.0,True,SOFT,6.0,True,Aston Martin,0 days 01:15:15.643000,2023-09-24 05:16:17.052,1,11.0,False,,False,True
844,4715544,STR,18,100052,7.0,1.0,,,36486,44493,19073,0 days 01:17:31.908000,0 days 01:18:16.401000,0 days 01:18:35.474000,263.0,301.0,255.0,304.0,False,SOFT,7.0,True,Aston Martin,0 days 01:16:55.492000,2023-09-24 05:17:56.901,1,11.0,False,,False,True
845,4815685,STR,18,100141,8.0,1.0,,,36528,44400,19213,0 days 01:19:12.002000,0 days 01:19:56.402000,0 days 01:20:15.615000,269.0,300.0,256.0,305.0,False,SOFT,8.0,True,Aston Martin,0 days 01:18:35.544000,2023-09-24 05:19:36.953,1,11.0,False,,False,True
846,4916061,STR,18,100376,9.0,1.0,,,36510,44417,19449,0 days 01:20:52.125000,0 days 01:21:36.542000,0 days 01:21:55.991000,271.0,301.0,253.0,306.0,False,SOFT,9.0,True,Aston Martin,0 days 01:20:15.685000,2023-09-24 05:21:17.094,1,10.0,False,,False,True
847,5015890,STR,18,99829,10.0,1.0,,,36110,44384,19335,0 days 01:22:32.101000,0 days 01:23:16.485000,0 days 01:23:35.820000,269.0,299.0,250.0,301.0,True,SOFT,10.0,True,Aston Martin,0 days 01:21:56.061000,2023-09-24 05:22:57.470,1,9.0,False,,False,True
848,5116041,STR,18,100151,11.0,1.0,,,36232,44615,19304,0 days 01:24:12.052000,0 days 01:24:56.667000,0 days 01:25:15.971000,271.0,298.0,251.0,300.0,False,SOFT,11.0,True,Aston Martin,0 days 01:23:35.890000,2023-09-24 05:24:37.299,1,9.0,False,,False,True
849,5216391,STR,18,100350,12.0,1.0,,,36403,44730,19217,0 days 01:25:52.374000,0 days 01:26:37.104000,0 days 01:26:56.321000,270.0,299.0,251.0,299.0,False,SOFT,12.0,True,Aston Martin,0 days 01:25:16.041000,2023-09-24 05:26:17.450,12,8.0,False,,False,True
850,5317148,STR,18,100757,13.0,1.0,,,36303,44808,19646,0 days 01:27:32.624000,0 days 01:28:17.432000,0 days 01:28:37.078000,272.0,297.0,153.0,298.0,False,SOFT,13.0,True,Aston Martin,0 days 01:26:56.391000,2023-09-24 05:27:57.800,16,8.0,False,,False,False
851,5438279,STR,18,121131,14.0,1.0,,0 days 01:30:36.877000,48852,50562,21717,0 days 01:29:25.930000,0 days 01:30:16.492000,0 days 01:30:38.209000,141.0,297.0,,298.0,False,SOFT,14.0,True,Aston Martin,0 days 01:28:37.148000,2023-09-24 05:29:38.557,671,8.0,False,,False,False
852,5556409,STR,18,118130,15.0,2.0,0 days 01:31:00.268000,,55365,43843,18922,0 days 01:31:33.574000,0 days 01:32:17.417000,0 days 01:32:36.339000,270.0,301.0,253.0,302.0,False,MEDIUM,1.0,True,Aston Martin,0 days 01:30:38.279000,2023-09-24 05:31:39.688,1,14.0,False,,False,False
853,5655459,STR,18,99050,16.0,2.0,,,35862,44033,19155,0 days 01:33:12.201000,0 days 01:33:56.234000,0 days 01:34:15.389000,271.0,304.0,260.0,308.0,True,MEDIUM,2.0,True,Aston Martin,0 days 01:32:36.409000,2023-09-24 05:33:37.818,1,14.0,False,,False,True
854,5755541,STR,18,100082,17.0,2.0,,,36390,44523,19169,0 days 01:34:51.779000,0 days 01:35:36.302000,0 days 01:35:55.471000,272.0,303.0,260.0,304.0,False,MEDIUM,3.0,True,Aston Martin,0 days 01:34:15.459000,2023-09-24 05:35:16.868,1,14.0,False,,False,True
855,5854653,STR,18,99112,18.0,2.0,,,35842,44150,19120,0 days 01:36:31.313000,0 days 01:37:15.463000,0 days 01:37:34.583000,271.0,301.0,254.0,304.0,False,MEDIUM,4.0,True,Aston Martin,0 days 01:35:55.541000,2023-09-24 05:36:56.950,1,13.0,False,,False,True
856,5954204,STR,18,99551,19.0,2.0,,,35925,44238,19388,0 days 01:38:10.508000,0 days 01:38:54.746000,0 days 01:39:14.134000,273.0,305.0,259.0,298.0,False,MEDIUM,5.0,True,Aston Martin,0 days 01:37:34.653000,2023-09-24 05:38:36.062,1,12.0,False,,False,True
857,6057499,STR,18,103295,20.0,2.0,,0 days 01:40:56.117000,36737,44474,22084,0 days 01:39:50.871000,0 days 01:40:35.345000,0 days 01:40:57.429000,272.0,304.0,,292.0,False,MEDIUM,6.0,True,Aston Martin,0 days 01:39:14.204000,2023-09-24 05:40:15.613,1,13.0,False,,False,False
858,3915057,PER,11,130824,1.0,1.0,,,-1,59375,31834,,0 days 01:04:43.186000,0 days 01:05:15.045000,273.0,177.0,143.0,204.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:03:03.844000,2023-09-24 05:04:05.253,124,7.0,False,,False,False
859,4076642,PER,11,-1,2.0,1.0,,0 days 01:07:55.230000,61971,69703,29935,0 days 01:06:17.028000,0 days 01:07:26.683000,0 days 01:07:56.605000,190.0,138.0,,132.0,False,MEDIUM,2.0,True,Red Bull Racing,0 days 01:05:15.057000,2023-09-24 05:06:16.466,4,7.0,False,,False,False
860,4263447,PER,11,-1,3.0,2.0,0 days 01:08:27.604000,,84685,70365,31808,0 days 01:09:21.259000,0 days 01:10:31.602000,0 days 01:11:03.508000,243.0,235.0,119.0,184.0,False,HARD,1.0,True,Red Bull Racing,0 days 01:07:56.642000,2023-09-24 05:08:58.051,4,18.0,False,,False,False
861,4418979,PER,11,-1,4.0,2.0,,,54276,61984,39265,0 days 01:11:57.772000,0 days 01:12:59.677000,0 days 01:13:39.036000,133.0,101.0,254.0,61.0,False,HARD,2.0,True,Red Bull Racing,0 days 01:11:03.447000,2023-09-24 05:12:04.856,41,18.0,False,,False,False
862,4518964,PER,11,99985,5.0,2.0,,,36125,44595,19265,0 days 01:14:15.067000,0 days 01:14:59.662000,0 days 01:15:18.927000,278.0,309.0,253.0,294.0,True,HARD,3.0,True,Red Bull Racing,0 days 01:13:38.979000,2023-09-24 05:14:40.388,1,17.0,False,,False,True
863,4619723,PER,11,100759,6.0,2.0,,,36123,45080,19556,0 days 01:15:55.050000,0 days 01:16:40.130000,0 days 01:16:59.686000,277.0,304.0,253.0,309.0,False,HARD,4.0,True,Red Bull Racing,0 days 01:15:18.964000,2023-09-24 05:16:20.373,1,17.0,False,,False,True
864,4719857,PER,11,100134,7.0,2.0,,,36644,44415,19075,0 days 01:17:36.330000,0 days 01:18:20.745000,0 days 01:18:39.820000,273.0,306.0,257.0,306.0,False,HARD,5.0,True,Red Bull Racing,0 days 01:16:59.723000,2023-09-24 05:18:01.132,1,16.0,False,,False,True
865,4819561,PER,11,99704,8.0,2.0,,,35974,44497,19233,0 days 01:19:15.794000,0 days 01:20:00.291000,0 days 01:20:19.524000,268.0,303.0,259.0,301.0,True,HARD,6.0,True,Red Bull Racing,0 days 01:18:39.857000,2023-09-24 05:19:41.266,1,16.0,False,,False,True
866,4920027,PER,11,100466,9.0,2.0,,,36936,44353,19177,0 days 01:20:56.460000,0 days 01:21:40.813000,0 days 01:21:59.990000,263.0,303.0,258.0,304.0,False,HARD,7.0,True,Red Bull Racing,0 days 01:20:19.561000,2023-09-24 05:21:20.970,1,15.0,False,,False,True
867,5020771,PER,11,100744,10.0,2.0,,,36330,45025,19389,0 days 01:22:36.320000,0 days 01:23:21.345000,0 days 01:23:40.734000,274.0,305.0,258.0,302.0,False,HARD,8.0,True,Red Bull Racing,0 days 01:22:00.027000,2023-09-24 05:23:01.436,1,14.0,False,,False,True
868,5121667,PER,11,100896,11.0,2.0,,,36574,45088,19234,0 days 01:24:17.308000,0 days 01:25:02.396000,0 days 01:25:21.630000,270.0,304.0,258.0,303.0,False,HARD,9.0,True,Red Bull Racing,0 days 01:23:40.771000,2023-09-24 05:24:42.180,1,13.0,True,TRACK LIMITS AT TURN 14 LAP 11 ,False,True
869,5242712,PER,11,121045,12.0,2.0,,0 days 01:27:21.350000,36307,53811,30927,0 days 01:25:57.937000,0 days 01:26:51.748000,0 days 01:27:22.675000,,283.0,,160.0,False,HARD,10.0,True,Red Bull Racing,0 days 01:25:21.667000,2023-09-24 05:26:23.076,12,17.0,False,,False,False
870,5451105,PER,11,-1,13.0,3.0,0 days 01:28:02.755000,0 days 01:30:49.377000,-1,65514,41846,,0 days 01:30:09.222000,0 days 01:30:51.080000,142.0,174.0,,126.0,False,SOFT,4.0,False,Red Bull Racing,0 days 01:27:22.712000,2023-09-24 05:28:24.121,167,19.0,False,,False,False
